Date,Time,Event,Asset,Rate,Currency,Amount,Amount_Unit,AUD_Value,Fee_Amount,Fee_Unit,Fee_AUD,Balance,Balance_Unit
13/10/2022,10:59:59,REWARD,BTC,,,0.0000006708,BTC,0.02041413,0.000,BTC,0,0.0249502599,BTC
13/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02441595,0.000,ETH,0,1.49374202,ETH
14/10/2022,10:59:59,REWARD,SOL,,,0.00025144,SOL,0.01223631,0.000,SOL,0,2.34306284,SOL
14/10/2022,10:59:59,REWARD,MATIC,,,0.05777606,MATIC,0.0730145,0.000,MATIC,0,267.18084826,MATIC
14/10/2022,10:59:59,REWARD,BTC,,,0.0000006709,BTC,0.02103389,0.000,BTC,0,0.0249509308,BTC
14/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02506526,0.000,ETH,0,1.49375393,ETH
15/10/2022,10:59:59,REWARD,SOL,,,0.00025146,SOL,0.01213076,0.000,SOL,0,2.3433143,SOL
15/10/2022,10:59:59,REWARD,MATIC,,,0.05778855,MATIC,0.0740996,0.000,MATIC,0,267.23863681,MATIC
15/10/2022,10:59:59,REWARD,BTC,,,0.0000006709,BTC,0.0207776,0.000,BTC,0,0.0249516017,BTC
15/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02495562,0.000,ETH,0,1.49376584,ETH
16/10/2022,10:59:59,REWARD,SOL,,,0.00025149,SOL,0.01208277,0.000,SOL,0,2.34356579,SOL
16/10/2022,10:59:59,REWARD,MATIC,,,0.05780105,MATIC,0.07434839,0.000,MATIC,0,267.29643786,MATIC
16/10/2022,10:59:59,REWARD,BTC,,,0.0000006710,BTC,0.02070028,0.000,BTC,0,0.0249522727,BTC
16/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02464772,0.000,ETH,0,1.49377775,ETH
17/10/2022,10:59:59,REWARD,SOL,,,0.00025152,SOL,0.0121088,0.000,SOL,0,2.34381731,SOL
17/10/2022,10:59:59,REWARD,MATIC,,,0.05781355,MATIC,0.07434389,0.000,MATIC,0,267.35425141,MATIC
17/10/2022,10:59:59,REWARD,BTC,,,0.0000006710,BTC,0.02066255,0.000,BTC,0,0.0249529437,BTC
17/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02479142,0.000,ETH,0,1.49378966,ETH
18/10/2022,10:59:59,REWARD,SOL,,,0.00025154,SOL,0.01250068,0.000,SOL,0,2.34406885,SOL
18/10/2022,10:59:59,REWARD,MATIC,,,0.05782606,MATIC,0.07900969,0.000,MATIC,0,267.41207747,
18/10/2022,10:59:59,REWARD,BTC,,,0.0000006711,BTC,0.02082355,0.000,BTC,0,0.0249536148,BTC
18/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02518624,0.000,ETH,0,1.49380157,ETH
19/10/2022,10:59:59,REWARD,SOL,,,0.00025157,SOL,0.0119881,0.000,SOL,0,2.34432042,SOL
19/10/2022,10:59:59,REWARD,MATIC,,,0.05783857,MATIC,0.07853612,0.000,MATIC,0,267.46991604,MATIC
19/10/2022,10:59:59,REWARD,BTC,,,0.0000006711,BTC,0.02049387,0.000,BTC,0,0.0249542859,BTC
19/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.0246128,0.000,ETH,0,1.49381348,ETH
20/10/2022,10:59:59,REWARD,SOL,,,0.00025160,SOL,0.01159136,0.000,SOL,0,2.34457202,SOL
20/10/2022,10:59:59,REWARD,MATIC,,,0.05785108,MATIC,0.07697527,0.000,MATIC,0,267.52776712,MATIC
20/10/2022,10:59:59,REWARD,BTC,,,0.0000006712,BTC,0.02049127,0.000,BTC,0,0.0249549571,BTC
20/10/2022,10:59:59,REWARD,ETH,,,0.00001191,ETH,0.02443478,0.000,ETH,0,1.49382539,ETH
21/10/2022,10:59:59,REWARD,SOL,,,0.00025162,SOL,0.01121644,0.000,SOL,0,2.34482364,SOL
21/10/2022,10:59:59,REWARD,MATIC,,,0.05786359,MATIC,0.07519592,0.000,MATIC,0,267.58563071,MATIC
21/10/2022,10:59:59,REWARD,BTC,,,0.0000006712,BTC,0.02044953,0.000,BTC,0,0.0249556283,BTC
21/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02448901,0.000,ETH,0,1.49383731,ETH
22/10/2022,10:59:59,REWARD,SOL,,,0.00025165,SOL,0.0110568,0.000,SOL,0,2.34507529,SOL
22/10/2022,10:59:59,REWARD,MATIC,,,0.05787610,MATIC,0.07489355,0.000,MATIC,0,267.64350681,MATIC
22/10/2022,10:59:59,REWARD,BTC,,,0.0000006712,BTC,0.02014564,0.000,BTC,0,0.0249562995,
22/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02422339,0.000,ETH,0,1.49384923,ETH
23/10/2022,10:59:59,REWARD,SOL,,,0.00025168,SOL,0.01106206,0.000,SOL,0,2.34532697,SOL
23/10/2022,10:59:59,REWARD,MATIC,,,0.05788862,MATIC,0.07598142,0.000,MATIC,0,267.70139543,MATIC
23/10/2022,10:59:59,REWARD,BTC,,,0.0000006713,BTC,0.02023965,0.000,BTC,0,0.0249569708,BTC
23/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02456162,0.000,ETH,0,1.49386115,ETH
24/10/2022,10:59:59,REWARD,SOL,,,0.00025171,SOL,0.01152233,0.000,SOL,0,2.34557868,SOL
24/10/2022,10:59:59,REWARD,MATIC,,,0.05790114,MATIC,0.0817911,0.000,MATIC,0,267.75929657,MATIC
24/10/2022,10:59:59,REWARD,BTC,,,0.0000006713,BTC,0.02056549,0.000,BTC,0,0.0249576421,BTC
24/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02540302,0.000,ETH,0,1.49387307,ETH
25/10/2022,10:59:59,REWARD,SOL,,,0.00025173,SOL,0.01125213,0.000,SOL,0,2.34583041,SOL
25/10/2022,10:59:59,REWARD,MATIC,,,0.05791367,MATIC,0.08134763,0.000,MATIC,0,267.81721024,MATIC
25/10/2022,10:59:59,REWARD,BTC,,,0.0000006714,BTC,0.02051256,0.000,BTC,0,0.0249583135,BTC
25/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02529715,0.000,ETH,0,1.49388499,ETH
26/10/2022,10:59:59,REWARD,SOL,,,0.00025176,SOL,0.0122042,0.000,SOL,0,2.34608217,SOL
26/10/2022,10:59:59,REWARD,MATIC,,,0.05792619,MATIC,0.08456663,0.000,MATIC,0,267.87513643,MATIC
26/10/2022,10:59:59,REWARD,BTC,,,0.0000006714,BTC,0.02121347,0.000,BTC,0,0.0249589849,BTC
26/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02769088,0.000,ETH,0,1.49389691,ETH
27/10/2022,10:59:59,REWARD,SOL,,,0.00025179,SOL,0.01226142,0.000,SOL,0,2.34633396,SOL
27/10/2022,10:59:59,REWARD,MATIC,,,0.05793872,MATIC,0.08337889,0.000,MATIC,0,267.93307515,MATIC
27/10/2022,10:59:59,REWARD,BTC,,,0.0000006715,BTC,0.0213973,0.000,BTC,0,0.0249596564,BTC
27/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02846363,0.000,ETH,0,1.49390883,ETH
28/10/2022,10:59:59,REWARD,SOL,,,0.00025181,SOL,0.01203405,0.000,SOL,0,2.34658577,SOL
28/10/2022,10:59:59,REWARD,MATIC,,,0.05795125,MATIC,0.08051404,0.000,MATIC,0,267.9910264,MATIC
28/10/2022,10:59:59,REWARD,BTC,,,0.0000006715,BTC,0.02099642,0.000,BTC,0,0.0249603279,BTC
28/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02772954,0.000,ETH,0,1.49392075,ETH
29/10/2022,10:59:59,REWARD,SOL,,,0.00025184,SOL,0.0125847,0.000,SOL,0,2.34683761,SOL
29/10/2022,10:59:59,REWARD,MATIC,,,0.05796379,MATIC,0.08488767,0.000,MATIC,0,268.04899019,MATIC
29/10/2022,10:59:59,REWARD,BTC,,,0.0000006716,BTC,0.021694,0.000,BTC,0,0.0249609995,BTC
29/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02927802,0.000,ETH,0,1.49393267,ETH
30/10/2022,10:59:59,REWARD,SOL,,,0.00025187,SOL,0.01287793,0.000,SOL,0,2.34708948,SOL
30/10/2022,10:59:59,REWARD,MATIC,,,0.05797632,MATIC,0.08376606,0.000,MATIC,0,268.10696651,MATIC
30/10/2022,10:59:59,REWARD,BTC,,,0.0000006716,BTC,0.02175444,0.000,BTC,0,0.0249616711,BTC
30/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.03015221,0.000,ETH,0,1.49394459,ETH
31/10/2022,10:59:59,REWARD,SOL,,,0.00025189,SOL,0.01288283,0.000,SOL,0,2.34734137,SOL
31/10/2022,10:59:59,REWARD,MATIC,,,0.05798886,MATIC,0.08180366,0.000,MATIC,0,268.16495537,MATIC
31/10/2022,10:59:59,REWARD,BTC,,,0.0000006717,BTC,0.0214219,0.000,BTC,0,0.0249623428,BTC
31/10/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02955044,0.000,ETH,0,1.49395651,ETH
1/11/2022,10:59:59,REWARD,SOL,,,0.00025192,SOL,0.01289426,0.000,SOL,0,2.34759329,SOL
1/11/2022,10:59:59,REWARD,MATIC,,,0.05800141,MATIC,0.08168919,0.000,MATIC,0,268.22295678,MATIC
1/11/2022,10:59:59,REWARD,BTC,,,0.0000006717,BTC,0.02147523,0.000,BTC,0,0.0249630145,BTC
1/11/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02955588,0.000,ETH,0,1.49396843,ETH
2/11/2022,10:59:59,REWARD,SOL,,,0.00025195,SOL,0.01269573,0.000,SOL,0,2.34784524,SOL
2/11/2022,10:59:59,REWARD,MATIC,,,0.05801395,MATIC,0.07811766,0.000,MATIC,0,268.28097073,MATIC
2/11/2022,10:59:59,REWARD,BTC,,,0.0000006717,BTC,0.02147039,0.000,BTC,0,0.0249636862,BTC
2/11/2022,10:59:59,REWARD,ETH,,,0.00001192,ETH,0.02953693,0.000,ETH,0,1.49398035,ETH
3/11/2022,10:59:59,REWARD,SOL,,,0.00025198,SOL,0.01231327,0.000,SOL,0,2.34809722,SOL
3/11/2022,10:59:59,REWARD,MATIC,,,0.05802650,MATIC,0.08248853,0.000,MATIC,0,268.33899723,MATIC
3/11/2022,10:59:59,REWARD,BTC,,,0.0000006718,BTC,0.02143065,0.000,BTC,0,0.024964358,BTC
3/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.0289831,0.000,ETH,0,1.49399228,ETH
4/11/2022,10:59:59,REWARD,SOL,,,0.00025200,SOL,0.01246579,0.000,SOL,0,2.34834922,SOL
4/11/2022,10:59:59,REWARD,MATIC,,,0.05803905,MATIC,0.09591834,0.000,MATIC,0,268.39703628,MATIC
4/11/2022,10:59:59,REWARD,BTC,,,0.0000006718,BTC,0.02020317,0.000,BTC,0,0.0249650298,BTC
4/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02715116,0.000,ETH,0,1.49400421,ETH
5/11/2022,10:59:59,REWARD,SOL,,,0.00025203,SOL,0.01345227,0.000,SOL,0,2.34860125,SOL
5/11/2022,10:59:59,REWARD,MATIC,,,0.05805160,MATIC,0.1095349,0.000,MATIC,0,268.45508788,MATIC
5/11/2022,10:59:59,REWARD,BTC,,,0.0000006719,BTC,0.02042543,0.000,BTC,0,0.0249657017,BTC
5/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02714105,0.000,ETH,0,1.49401614,ETH
6/11/2022,10:59:59,REWARD,SOL,,,0.00025206,SOL,0.01418832,0.000,SOL,0,2.34885331,SOL
6/11/2022,10:59:59,REWARD,MATIC,,,0.05806416,MATIC,0.10773894,0.000,MATIC,0,268.51315204,MATIC
6/11/2022,10:59:59,REWARD,BTC,,,0.0000006719,BTC,0.02051075,0.000,BTC,0,0.0249663736,BTC
6/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02721113,0.000,ETH,0,1.49402807,ETH
7/11/2022,10:59:59,REWARD,SOL,,,0.00025208,SOL,0.01276465,0.000,SOL,0,2.34910539,SOL
7/11/2022,10:59:59,REWARD,MATIC,,,0.05807672,MATIC,0.10674891,0.000,MATIC,0,268.57122876,MATIC
7/11/2022,10:59:59,REWARD,BTC,,,0.0000006720,BTC,0.02053283,0.000,BTC,0,0.0249670456,BTC
7/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02715808,0.000,ETH,0,1.49404,ETH
8/11/2022,10:59:59,REWARD,SOL,,,0.00025211,SOL,0.0114669,0.000,SOL,0,2.3493575,SOL
8/11/2022,10:59:59,REWARD,MATIC,,,0.05808928,MATIC,0.10501214,0.000,MATIC,0,268.62931804,MATIC
8/11/2022,10:59:59,REWARD,BTC,,,0.0000006720,BTC,0.0205056,0.000,BTC,0,0.0249677176,BTC
8/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02717258,0.000,ETH,0,1.49405193,ETH
9/11/2022,10:59:59,REWARD,SOL,,,0.00025214,SOL,0.00906137,0.000,SOL,0,2.34960964,SOL
9/11/2022,10:59:59,REWARD,MATIC,,,0.05810184,MATIC,0.08865232,0.000,MATIC,0,268.68741988,MATIC
9/11/2022,10:59:59,REWARD,BTC,,,0.0000006721,BTC,0.01866047,0.000,BTC,0,0.0249683897,BTC
9/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.0236812,0.000,ETH,0,1.49406386,ETH
10/11/2022,10:59:59,REWARD,SOL,,,0.00025216,SOL,0.00547743,0.000,SOL,0,2.3498618,SOL
10/11/2022,10:59:59,REWARD,MATIC,,,0.05811441,MATIC,0.07545562,0.000,MATIC,0,268.74553429,MATIC
10/11/2022,10:59:59,REWARD,BTC,,,0.0000006721,BTC,0.01705931,0.000,BTC,0,0.0249690618,BTC
10/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02175782,0.000,ETH,0,1.49407579,ETH
11/11/2022,10:59:59,REWARD,SOL,,,0.00025219,SOL,0.00686128,0.000,SOL,0,2.35011399,SOL
11/11/2022,10:59:59,REWARD,MATIC,,,0.05812698,MATIC,0.09373445,0.000,MATIC,0,268.80366127,MATIC
11/11/2022,10:59:59,REWARD,BTC,,,0.0000006722,BTC,0.01732815,0.000,BTC,0,0.024969734,BTC
11/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02226626,0.000,ETH,0,1.49408772,ETH
12/11/2022,10:59:59,REWARD,SOL,,,0.00025222,SOL,0.00604248,0.000,SOL,0,2.35036621,SOL
12/11/2022,10:59:59,REWARD,MATIC,,,0.05813955,MATIC,0.09002204,0.000,MATIC,0,268.86180082,MATIC
12/11/2022,10:59:59,REWARD,BTC,,,0.0000006722,BTC,0.01687586,0.000,BTC,0,0.0249704062,BTC
12/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.022583,0.000,ETH,0,1.49409965,ETH
13/11/2022,10:59:59,REWARD,SOL,,,0.00025225,SOL,0.00539658,0.000,SOL,0,2.35061846,SOL
13/11/2022,10:59:59,REWARD,MATIC,,,0.05815213,MATIC,0.08310243,0.000,MATIC,0,268.91995295,MATIC
13/11/2022,10:59:59,REWARD,BTC,,,0.0000006722,BTC,0.01688816,0.000,BTC,0,0.0249710784,
13/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02245687,0.000,ETH,0,1.49411158,ETH
14/11/2022,10:59:59,REWARD,SOL,,,0.00025227,SOL,0.0047594,0.000,SOL,0,2.35087073,SOL
14/11/2022,10:59:59,REWARD,MATIC,,,0.05816470,MATIC,0.07388621,0.000,MATIC,0,268.97811765,MATIC
14/11/2022,10:59:59,REWARD,BTC,,,0.0000006723,BTC,0.01621086,0.000,BTC,0,0.0249717507,BTC
14/11/2022,10:59:59,REWARD,ETH,,,0.00001193,ETH,0.02118811,0.000,ETH,0,1.49412351,ETH
15/11/2022,10:59:59,REWARD,SOL,,,0.00025230,SOL,0.00532947,0.000,SOL,0,2.35112303,SOL
15/11/2022,10:59:59,REWARD,MATIC,,,0.05817728,MATIC,0.08152938,0.000,MATIC,0,269.03629493,MATIC
15/11/2022,10:59:59,REWARD,BTC,,,0.0000006723,BTC,0.01689979,0.000,BTC,0,0.024972423,BTC
15/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02233075,0.000,ETH,0,1.49413545,ETH
16/11/2022,10:59:59,REWARD,SOL,,,0.00025233,SOL,0.00531292,0.000,SOL,0,2.35137536,SOL
16/11/2022,10:59:59,REWARD,MATIC,,,0.05818987,MATIC,0.08143103,0.000,MATIC,0,269.0944848,MATIC
16/11/2022,10:59:59,REWARD,BTC,,,0.0000006724,BTC,0.01688644,0.000,BTC,0,0.0249730954,BTC
16/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02235123,0.000,ETH,0,1.49414739,ETH
17/11/2022,10:59:59,REWARD,SOL,,,0.00025235,SOL,0.00540911,0.000,SOL,0,2.35162771,SOL
17/11/2022,10:59:59,REWARD,MATIC,,,0.05820245,MATIC,0.07838091,0.000,MATIC,0,269.15268725,MATIC
17/11/2022,10:59:59,REWARD,BTC,,,0.0000006724,BTC,0.01662302,0.000,BTC,0,0.0249737678,BTC
17/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02152126,0.000,ETH,0,1.49415933,ETH
18/11/2022,10:59:59,REWARD,SOL,,,0.00025238,SOL,0.00495388,0.000,SOL,0,2.35188009,SOL
18/11/2022,10:59:59,REWARD,MATIC,,,0.05821504,MATIC,0.07585897,0.000,MATIC,0,269.21090229,MATIC
18/11/2022,10:59:59,REWARD,BTC,,,0.0000006725,BTC,0.01673856,0.000,BTC,0,0.0249744403,BTC
18/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02150165,0.000,ETH,0,1.49417127,ETH
19/11/2022,10:59:59,REWARD,SOL,,,0.00025241,SOL,0.00495096,0.000,SOL,0,2.3521325,SOL
19/11/2022,10:59:59,REWARD,MATIC,,,0.05822763,MATIC,0.07590406,0.000,MATIC,0,269.26912992,MATIC
19/11/2022,10:59:59,REWARD,BTC,,,0.0000006725,BTC,0.01675486,0.000,BTC,0,0.0249751128,BTC
19/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02145502,0.000,ETH,0,1.49418321,ETH
20/11/2022,10:59:59,REWARD,SOL,,,0.00025244,SOL,0.00481387,0.000,SOL,0,2.35238494,SOL
20/11/2022,10:59:59,REWARD,MATIC,,,0.05824023,MATIC,0.07621932,0.000,MATIC,0,269.32737015,MATIC
20/11/2022,10:59:59,REWARD,BTC,,,0.0000006726,BTC,0.01678684,0.000,BTC,0,0.0249757854,BTC
20/11/2022,10:59:59,REWARD,ETH,,,0.00001194,ETH,0.02175475,0.000,ETH,0,1.49419515,ETH
20/11/2022,16:04:32,BUY,BTC,25049.66410358,AUD,0.00964252,BTC,243,0.00005821,BTC,1.4526461,0.0346183054,BTC
20/11/2022,16:05:00,WITHDRAW,ETH,,,1.31686100,ETH,2401.57254735,0.00076800,ETH,1.40060926,0.17733415,ETH
20/11/2022,16:15:00,WITHDRAW,BTC,,,0.03441830,BTC,858.84079007,0.00020000,BTC,4.99060552,0.0002000054,BTC
21/11/2022,10:59:59,REWARD,SOL,,,0.00025246,SOL,0.00460681,0.000,SOL,0,2.3526374,SOL
21/11/2022,10:59:59,REWARD,MATIC,,,0.05825282,MATIC,0.06817773,0.000,MATIC,0,269.38562297,MATIC
22/11/2022,10:59:59,REWARD,SOL,,,0.00025249,SOL,0.00448576,0.000,SOL,0,2.35288989,SOL
22/11/2022,10:59:59,REWARD,MATIC,,,0.05826542,MATIC,0.07008762,0.000,MATIC,0,269.44388839,MATIC
23/11/2022,10:59:59,REWARD,SOL,,,0.00025252,SOL,0.00479364,0.000,SOL,0,2.35314241,SOL
23/11/2022,10:59:59,REWARD,MATIC,,,0.05827803,MATIC,0.07614193,0.000,MATIC,0,269.50216642,MATIC
24/11/2022,10:59:59,REWARD,SOL,,,0.00025254,SOL,0.00526002,0.000,SOL,0,2.35339495,SOL
24/11/2022,10:59:59,REWARD,MATIC,,,0.05829063,MATIC,0.07581616,0.000,MATIC,0,269.56045705,MATIC
25/11/2022,10:59:59,REWARD,SOL,,,0.00025257,SOL,0.00533511,0.000,SOL,0,2.35364752,SOL
25/11/2022,10:59:59,REWARD,MATIC,,,0.05830324,MATIC,0.07160529,0.000,MATIC,0,269.61876029,MATIC
26/11/2022,10:59:59,REWARD,SOL,,,0.00025260,SOL,0.00536704,0.000,SOL,0,2.35390012,SOL
26/11/2022,10:59:59,REWARD,MATIC,,,0.05831585,MATIC,0.0743822,0.000,MATIC,0,269.67707614,MATIC
27/11/2022,10:59:59,REWARD,SOL,,,0.00025263,SOL,0.00527525,0.000,SOL,0,2.35415275,SOL
27/11/2022,10:59:59,REWARD,MATIC,,,0.05832846,MATIC,0.07319529,0.000,MATIC,0,269.7354046,MATIC
28/11/2022,10:59:59,REWARD,SOL,,,0.00025265,SOL,0.00514155,0.000,SOL,0,2.3544054,SOL
28/11/2022,10:59:59,REWARD,MATIC,,,0.05834108,MATIC,0.07116941,0.000,MATIC,0,269.79374568,MATIC
29/11/2022,10:59:59,REWARD,SOL,,,0.00025268,SOL,0.00504384,0.000,SOL,0,2.35465808,SOL
29/11/2022,10:59:59,REWARD,MATIC,,,0.05835370,MATIC,0.07267438,0.000,MATIC,0,269.85209938,MATIC
30/11/2022,10:59:59,REWARD,SOL,,,0.00025271,SOL,0.00519993,0.000,SOL,0,2.35491079,SOL
30/11/2022,10:59:59,REWARD,MATIC,,,0.05836632,MATIC,0.0760461,0.000,MATIC,0,269.9104657,
1/12/2022,10:59:59,REWARD,SOL,,,0.00025273,SOL,0.00514432,0.000,SOL,0,2.35516352,SOL
1/12/2022,10:59:59,REWARD,MATIC,,,0.05837894,MATIC,0.07888407,0.000,MATIC,0,269.96884464,MATIC
2/12/2022,10:59:59,REWARD,SOL,,,0.00025276,SOL,0.00498002,0.000,SOL,0,2.35541628,SOL
2/12/2022,10:59:59,REWARD,MATIC,,,0.05839157,MATIC,0.07793654,0.000,MATIC,0,270.02723621,MATIC
3/12/2022,10:59:59,REWARD,SOL,,,0.00025279,SOL,0.00506264,0.000,SOL,0,2.35566907,SOL
3/12/2022,10:59:59,REWARD,MATIC,,,0.05840420,MATIC,0.07999709,0.000,MATIC,0,270.08564041,MATIC
4/12/2022,10:59:59,REWARD,SOL,,,0.00025282,SOL,0.00501176,0.000,SOL,0,2.35592189,SOL
4/12/2022,10:59:59,REWARD,MATIC,,,0.05841683,MATIC,0.07877758,0.000,MATIC,0,270.14405724,MATIC
5/12/2022,10:59:59,REWARD,SOL,,,0.00025284,SOL,0.00520071,0.000,SOL,0,2.35617473,SOL
5/12/2022,10:59:59,REWARD,MATIC,,,0.05842947,MATIC,0.07944645,0.000,MATIC,0,270.20248671,MATIC
6/12/2022,10:59:59,REWARD,SOL,,,0.00025287,SOL,0.00524155,0.000,SOL,0,2.3564276,SOL
6/12/2022,10:59:59,REWARD,MATIC,,,0.05844210,MATIC,0.07973216,0.000,MATIC,0,270.26092881,MATIC
7/12/2022,10:59:59,REWARD,SOL,,,0.00025290,SOL,0.00534564,0.000,SOL,0,2.3566805,SOL
7/12/2022,10:59:59,REWARD,MATIC,,,0.05845474,MATIC,0.07955713,0.000,MATIC,0,270.31938355,MATIC
8/12/2022,10:59:59,REWARD,SOL,,,0.00025292,SOL,0.00505904,0.000,SOL,0,2.35693342,SOL
8/12/2022,10:59:59,REWARD,MATIC,,,0.05846739,MATIC,0.07770409,0.000,MATIC,0,270.37785094,MATIC
9/12/2022,10:59:59,REWARD,SOL,,,0.00025295,SOL,0.00509525,0.000,SOL,0,2.35718637,SOL
9/12/2022,10:59:59,REWARD,MATIC,,,0.05848003,MATIC,0.07974122,0.000,MATIC,0,270.43633097,MATIC
10/12/2022,10:59:59,REWARD,SOL,,,0.00025298,SOL,0.00507469,0.000,SOL,0,2.35743935,SOL
10/12/2022,10:59:59,REWARD,MATIC,,,0.05849268,MATIC,0.0778405,0.000,MATIC,0,270.49482365,MATIC
11/12/2022,10:59:59,REWARD,SOL,,,0.00025301,SOL,0.00506544,0.000,SOL,0,2.35769236,SOL
11/12/2022,10:59:59,REWARD,MATIC,,,0.05850533,MATIC,0.07827252,0.000,MATIC,0,270.55332898,MATIC
12/12/2022,10:59:59,REWARD,SOL,,,0.00025303,SOL,0.00501492,0.000,SOL,0,2.35794539,SOL
12/12/2022,10:59:59,REWARD,MATIC,,,0.05851799,MATIC,0.07698018,0.000,MATIC,0,270.61184697,MATIC
13/12/2022,10:59:59,REWARD,SOL,,,0.00025306,SOL,0.00496341,0.000,SOL,0,2.35819845,SOL
13/12/2022,10:59:59,REWARD,MATIC,,,0.05853064,MATIC,0.07814579,0.000,MATIC,0,270.67037761,MATIC
14/12/2022,10:59:59,REWARD,SOL,,,0.00025309,SOL,0.0051503,0.000,SOL,0,2.35845154,SOL
14/12/2022,10:59:59,REWARD,MATIC,,,0.05854330,MATIC,0.0793549,0.000,MATIC,0,270.72892091,MATIC
15/12/2022,10:59:59,REWARD,SOL,,,0.00025311,SOL,0.00524266,0.000,SOL,0,2.35870465,SOL
15/12/2022,10:59:59,REWARD,MATIC,,,0.05855597,MATIC,0.07640443,0.000,MATIC,0,270.78747688,MATIC
16/12/2022,10:59:59,REWARD,SOL,,,0.00025314,SOL,0.00531828,0.000,SOL,0,2.35895779,SOL
16/12/2022,10:59:59,REWARD,MATIC,,,0.05856863,MATIC,0.07725309,0.000,MATIC,0,270.84604551,MATIC
17/12/2022,10:59:59,REWARD,SOL,,,0.00025317,SOL,0.00464793,0.000,SOL,0,2.35921096,SOL
17/12/2022,10:59:59,REWARD,MATIC,,,0.05858130,MATIC,0.06944247,0.000,MATIC,0,270.90462681,MATIC
18/12/2022,10:59:59,REWARD,SOL,,,0.00025320,SOL,0.00470522,0.000,SOL,0,2.35946416,SOL
18/12/2022,10:59:59,REWARD,MATIC,,,0.05859397,MATIC,0.0714715,0.000,MATIC,0,270.96322078,MATIC
19/12/2022,10:59:59,REWARD,SOL,,,0.00025322,SOL,0.00472963,0.000,SOL,0,2.35971738,SOL
19/12/2022,10:59:59,REWARD,MATIC,,,0.05860664,MATIC,0.07073443,0.000,MATIC,0,271.02182742,MATIC
20/12/2022,10:59:59,REWARD,SOL,,,0.00025325,SOL,0.00458044,0.000,SOL,0,2.35997063,SOL
20/12/2022,10:59:59,REWARD,MATIC,,,0.05861932,MATIC,0.06954124,0.000,MATIC,0,271.08044674,MATIC
21/12/2022,10:59:59,REWARD,SOL,,,0.00025328,SOL,0.0046221,0.000,SOL,0,2.36022391,SOL
21/12/2022,10:59:59,REWARD,MATIC,,,0.05863200,MATIC,0.06980503,0.000,MATIC,0,271.13907874,MATIC
22/12/2022,10:59:59,REWARD,SOL,,,0.00025330,SOL,0.00457195,0.000,SOL,0,2.36047721,SOL
22/12/2022,10:59:59,REWARD,MATIC,,,0.05864468,MATIC,0.06865496,0.000,MATIC,0,271.19772342,MATIC
22/12/2022,15:56:31,AIRDROP,LUNA,,,0.06238472,LUNA,0.11297651,0.00000000,LUNA,0,0.704065613,LUNA
22/12/2022,18:55:52,AIRDROP,LUNA,,,0.0000009229,LUNA,0.000001738,0.00000000,LUNA,0,0.7040665359,LUNA
23/12/2022,10:59:59,REWARD,SOL,,,0.00025333,SOL,0.00451325,0.000,SOL,0,2.36073054,SOL
23/12/2022,10:59:59,REWARD,MATIC,,,0.05865736,MATIC,0.06988145,0.000,MATIC,0,271.25638078,MATIC
